epoch,binary_accuracy,learning_rate,loss,precision_1,recall_1,val_binary_accuracy,val_loss,val_precision_1,val_recall_1
113,0.9999324083328247,9.999999747378752e-05,0.00017062260303646326,0.99762362241745,0.9966719150543213,0.9998602867126465,0.0003767365706153214,0.9920073747634888,0.9959537386894226
114,0.9999329447746277,9.999999747378752e-05,0.00017055035277735442,0.9977202415466309,0.9966471195220947,0.9998722076416016,0.0003066161589231342,0.9881897568702698,0.9991164803504944
115,0.9999356865882874,9.999999747378752e-05,0.0001632867060834542,0.9978027939796448,0.9968191385269165,0.9999471306800842,0.0001313592365477234,0.9968250393867493,0.9981533288955688
116,0.9999410510063171,9.999999747378752e-05,0.00014975744124967605,0.9979993104934692,0.9970976114273071,0.9999502301216125,0.00012357351079117507,0.9974360466003418,0.9983420372009277
117,0.9999434947967529,9.999999747378752e-05,0.00014427585119847208,0.9980300068855286,0.9971612095832825,0.9999513626098633,0.00011912457557627931,0.9981602430343628,0.9965167045593262
118,0.999960720539093,4.999999873689376e-05,0.00010003548231907189,0.9987258911132812,0.9979689717292786,0.9999513626098633,0.00011699677997967228,0.9970729947090149,0.9989697933197021
119,0.9999627470970154,4.999999873689376e-05,9.211638098349795e-05,0.9987404942512512,0.9981208443641663,0.9999635219573975,8.990607602754608e-05,0.9980164766311646,0.9985983967781067
120,0.9999682903289795,2.499999936844688e-05,8.099445403786376e-05,0.9989171624183655,0.9983176589012146,0.9999645352363586,9.101568866753951e-05,0.9979820251464844,0.9985823631286621
121,0.9999690651893616,2.499999936844688e-05,7.841432670829818e-05,0.9989246129989624,0.9983606934547424,0.999962568283081,9.524038614472374e-05,0.9986771941184998,0.9981388449668884
122,0.9999710917472839,1.249999968422344e-05,7.456676394212991e-05,0.9990085363388062,0.9984673261642456,0.9999701380729675,7.474730227841064e-05,0.9986828565597534,0.9985226392745972
123,0.9999710917472839,1.249999968422344e-05,7.325383194256574e-05,0.9990241527557373,0.9984928369522095,0.9999667406082153,8.634999539935961e-05,0.9984074831008911,0.9987221360206604
124,0.9999732375144958,6.24999984211172e-06,6.980176112847403e-05,0.9990637898445129,0.9985388517379761,0.9999670386314392,8.498278475599363e-05,0.998648464679718,0.9986988306045532
125,0.9999734163284302,6.24999984211172e-06,6.876811676193029e-05,0.9990766644477844,0.9985660910606384,0.9999663233757019,8.863228867994621e-05,0.9980953335762024,0.9989265203475952
126,0.9999737739562988,3.12499992105586e-06,6.690983718726784e-05,0.9990878701210022,0.9985885620117188,0.9999727606773376,7.179852400440723e-05,0.9987120628356934,0.9987325668334961
127,0.9999739527702332,3.12499992105586e-06,6.747158477082849e-05,0.9990965127944946,0.9985953569412231,0.9999735951423645,6.730928726028651e-05,0.9987988471984863,0.9987574815750122
128,0.9999739527702332,1.56249996052793e-06,6.642368680331856e-05,0.999101996421814,0.9986108541488647,0.9999774694442749,5.686156509909779e-05,0.999036431312561,0.9987364411354065
129,0.9999736547470093,1.56249996052793e-06,6.818697147537023e-05,0.9991077780723572,0.9986146092414856,0.9999716281890869,7.360382005572319e-05,0.9984177947044373,0.9988409876823425
