epoch,binary_accuracy,learning_rate,loss,precision_1,recall_1,val_binary_accuracy,val_loss,val_precision_1,val_recall_1
68,0.9999315738677979,2.499999936844688e-05,0.00016555424372199923,0.9977952241897583,0.9965825080871582,0.9999417662620544,0.00015456991968676448,0.9966627359390259,0.9969686269760132
69,0.9999332427978516,2.499999936844688e-05,0.000161131945787929,0.9978057742118835,0.9966615438461304,0.999908447265625,0.0002662999031599611,0.9940909743309021,0.9968892335891724
70,0.9999387264251709,1.249999968422344e-05,0.00014921781257726252,0.9979705810546875,0.9968814849853516,0.9999399185180664,0.0001646862947382033,0.9966687560081482,0.9967961311340332
71,0.9999393820762634,1.249999968422344e-05,0.00014901976101100445,0.9980068206787109,0.9969260096549988,0.999925971031189,0.00021730360458604991,0.9958170056343079,0.9967243671417236
72,0.9999427199363708,6.24999984211172e-06,0.00014113505312707275,0.9980934858322144,0.9970373511314392,0.9999294281005859,0.00020525279978755862,0.9963349103927612,0.9968869686126709
73,0.9999412298202515,6.24999984211172e-06,0.00014413979079108685,0.9980930089950562,0.9970583915710449,0.9999376535415649,0.00017566759197507054,0.9969151020050049,0.9973839521408081
74,0.9999094009399414,9.999999747378752e-05,0.00022475956939160824,0.9969145059585571,0.9956607222557068,0.9998382329940796,0.0006013435195200145,0.9978445768356323,0.9843156933784485
75,0.999905526638031,9.999999747378752e-05,0.00023273621627595276,0.996882975101471,0.9954060912132263,0.9999513626098633,0.00011991542123723775,0.9972259402275085,0.9965553879737854
76,0.9999164342880249,9.999999747378752e-05,0.00020350188424345106,0.9971963763237,0.9958290457725525,0.9999046921730042,0.0002572446537669748,0.9957213401794434,0.9964920282363892
77,0.9999186396598816,9.999999747378752e-05,0.00019970498397015035,0.9972553253173828,0.9959577918052673,0.9999253749847412,0.00018799967074301094,0.9967070817947388,0.9962466955184937
78,0.9999403357505798,4.999999873689376e-05,0.00014489010209217668,0.9980344772338867,0.996948778629303,0.9999380111694336,0.00016181061801034957,0.9972979426383972,0.9972749352455139
79,0.9999421238899231,4.999999873689376e-05,0.00014355458552017808,0.9980385899543762,0.9970067739486694,0.9999387264251709,0.0001699852873571217,0.9969000816345215,0.9968640804290771
80,0.9999477863311768,2.499999936844688e-05,0.00012953225814271718,0.9982792139053345,0.9973315000534058,0.9999390244483948,0.00017582165310159326,0.996500551700592,0.9970981478691101
81,0.9999317526817322,9.999999747378752e-05,0.0001684767339611426,0.9976627230644226,0.9965740442276001,0.9999057054519653,0.0003010569198522717,0.9946296811103821,0.995927631855011
82,0.9999228119850159,9.999999747378752e-05,0.00018897898553404957,0.9973976016044617,0.9962195754051208,0.9999118447303772,0.00022730712953489274,0.9954120516777039,0.9971901178359985
83,0.9999249577522278,9.999999747378752e-05,0.00018412999634165317,0.9974104166030884,0.9962517023086548,0.9999189376831055,0.00020537593809422106,0.9965187907218933,0.9969589710235596
84,0.9999469518661499,4.999999873689376e-05,0.00013168541772756726,0.9982481002807617,0.9973236322402954,0.9999472498893738,0.00014071441546548158,0.9975748658180237,0.9974720478057861
85,0.9999485015869141,4.999999873689376e-05,0.000125082180602476,0.9982954263687134,0.9974195957183838,0.9999529719352722,0.00012368940224405378,0.9978313446044922,0.9973357915878296
86,0.9999498128890991,4.999999873689376e-05,0.00012341000547166914,0.9983296990394592,0.9974814057350159,0.99994295835495,0.0001596356014488265,0.9970407485961914,0.9976922869682312
87,0.9999561905860901,2.499999936844688e-05,0.00011024783452739939,0.9985524415969849,0.9977730512619019,0.9999377727508545,0.0001845958613557741,0.9966371655464172,0.9975272417068481
88,0.9999582767486572,2.499999936844688e-05,0.00010490906424820423,0.9985868334770203,0.9978379607200623,0.9999348521232605,0.00019754252571146935,0.996823251247406,0.9978945255279541
89,0.9999593496322632,1.249999968422344e-05,0.00010284637392032892,0.9986586570739746,0.9979358911514282,0.9999470710754395,0.00015464007447008044,0.9974014759063721,0.9978528618812561
90,0.9999618530273438,1.249999968422344e-05,9.540832979837433e-05,0.9987106323242188,0.9979936480522156,0.9999485015869141,0.00015405793965328485,0.9971740245819092,0.9979606866836548
91,0.9999380707740784,9.999999747378752e-05,0.0001558869262225926,0.9978599548339844,0.9969606399536133,0.9999437928199768,0.00014077934611123055,0.9956298470497131,0.997753918170929
92,0.9999439716339111,9.999999747378752e-05,0.0001403981732437387,0.998054027557373,0.9971781373023987,0.9999392628669739,0.0001838102616602555,0.9986011981964111,0.9951475858688354
93,0.9999394416809082,9.999999747378752e-05,0.000152065564179793,0.9979272484779358,0.9969675540924072,0.9999520182609558,0.00012286622950341552,0.9968137741088867,0.997271716594696
94,0.999957263469696,4.999999873689376e-05,0.00010727319750003517,0.998565673828125,0.9977681040763855,0.9999580383300781,0.00011427682329667732,0.9978744387626648,0.9974552989006042
95,0.9999573826789856,4.999999873689376e-05,0.00010514485620660707,0.998583197593689,0.9978607892990112,0.9999537467956543,0.00012914431863464415,0.9977720379829407,0.9982888698577881
96,0.9999637007713318,2.499999936844688e-05,9.143970237346366e-05,0.998786449432373,0.9981040358543396,0.9999502897262573,0.00014870494487695396,0.9974771738052368,0.9981123208999634
97,0.9999637007713318,2.499999936844688e-05,9.166110976366326e-05,0.9987682104110718,0.9981200695037842,0.999963641166687,0.00010130423470400274,0.9980178475379944,0.9982367753982544
98,0.9999659657478333,1.249999968422344e-05,8.459194214083254e-05,0.9988725185394287,0.9982325434684753,0.9999659061431885,9.40211903071031e-05,0.9985471367835999,0.9983111619949341
99,0.9999672174453735,1.249999968422344e-05,8.386286208406091e-05,0.9988789558410645,0.998276948928833,0.9999632239341736,0.00011139481648569927,0.9979854226112366,0.9982892870903015
100,0.9999676942825317,6.24999984211172e-06,8.1012120062951e-05,0.998930037021637,0.9983300566673279,0.9999648332595825,0.00010200066753895953,0.9979877471923828,0.9983648061752319
101,0.9999688863754272,6.24999984211172e-06,8.04345472715795e-05,0.998931884765625,0.9983441829681396,0.9999532699584961,0.00014428474241867661,0.997700035572052,0.9983702301979065
102,0.9999690055847168,3.12499992105586e-06,7.867901877034456e-05,0.9989545941352844,0.9983763098716736,0.9999695420265198,8.808980783214793e-05,0.9982724785804749,0.9983453750610352
103,0.999968945980072,3.12499992105586e-06,7.78849353082478e-05,0.9989539384841919,0.9983867406845093,0.9999591708183289,0.000125159029266797,0.9975356459617615,0.9983814358711243
104,0.999968945980072,1.56249996052793e-06,7.877960888436064e-05,0.9989592432975769,0.9983861446380615,0.9999606013298035,0.00011695933062583208,0.9979223012924194,0.9983488321304321
105,0.9999699592590332,1.56249996052793e-06,7.790904783178121e-05,0.9989712238311768,0.9984041452407837,0.9999542832374573,0.0001474462915211916,0.9974376559257507,0.9981896281242371
106,0.9999693632125854,7.81249980263965e-07,7.743670721538365e-05,0.9989757537841797,0.998406708240509,0.9999603033065796,0.0001183257918455638,0.9981311559677124,0.9984277486801147
107,0.9999695420265198,7.81249980263965e-07,7.748482312308624e-05,0.9989627003669739,0.9983950853347778,0.9999573230743408,0.00013359947479330003,0.997685968875885,0.9983614087104797
108,0.9999436736106873,9.999999747378752e-05,0.00014633644605055451,0.9979926943778992,0.9971928596496582,0.9999353289604187,0.00017213437240570784,0.9976840615272522,0.9964262247085571
109,0.9999370574951172,9.999999747378752e-05,0.00016314852109644562,0.9977524876594543,0.9969298243522644,0.9999319911003113,0.00016924845112953335,0.9978446960449219,0.9951391220092773
110,0.9999484419822693,9.999999747378752e-05,0.0001298811985179782,0.9982612729072571,0.9974304437637329,0.9999617338180542,0.00010045943054137751,0.9984360933303833,0.9975160360336304
111,0.9999627470970154,4.999999873689376e-05,9.329188469564542e-05,0.9987887144088745,0.9981018304824829,0.9999500513076782,0.00013982612290419638,0.9972737431526184,0.9982439875602722
112,0.9999603033065796,4.999999873689376e-05,0.00010018127068178728,0.9986473917961121,0.9979655742645264,0.999942421913147,0.00016643809794913977,0.9958639144897461,0.9975952506065369
113,0.9999662041664124,2.499999936844688e-05,8.636764687253162e-05,0.9988574385643005,0.9982592463493347,0.9999629259109497,0.00010927503899438307,0.9978538751602173,0.9984784722328186
114,0.9999685883522034,2.499999936844688e-05,7.944572280393913e-05,0.9989476203918457,0.998394250869751,0.9999632239341736,0.0001103459726436995,0.9976762533187866,0.9985178112983704
115,0.9999713897705078,1.249999968422344e-05,7.343845936702564e-05,0.999022901058197,0.9984837770462036,0.9999635219573975,0.00012351865007076412,0.997936487197876,0.9984509944915771
116,0.9999521374702454,9.999999747378752e-05,0.00012137867452111095,0.9982885718345642,0.9976288676261902,0.9999393820762634,0.00015271481242962182,0.9978364706039429,0.9971235394477844
117,0.999951183795929,9.999999747378752e-05,0.00012189023254904896,0.998330295085907,0.9975800514221191,0.9999632239341736,9.484140900895e-05,0.9979209899902344,0.9982418417930603
118,0.999955952167511,9.999999747378752e-05,0.00011053671187255532,0.9984833598136902,0.9978054165840149,0.9999608397483826,0.0001143703848356381,0.9985012412071228,0.9974067807197571
119,0.9999674558639526,4.999999873689376e-05,8.183062163880095e-05,0.9988858103752136,0.9982894659042358,0.9999603033065796,0.00010787809878820553,0.9981570839881897,0.9982317686080933
120,0.9999687075614929,4.999999873689376e-05,7.93943036114797e-05,0.998906135559082,0.998371422290802,0.9999622106552124,0.00010982879757648334,0.9980736374855042,0.998375654220581
121,0.9999722242355347,2.499999936844688e-05,7.016917516011745e-05,0.9990547895431519,0.9985396265983582,0.9999604821205139,0.00011857894423883408,0.9980423450469971,0.9986934661865234
122,0.9999728202819824,2.499999936844688e-05,6.964895146666095e-05,0.9990682005882263,0.99858158826828,0.9999613761901855,0.0001238068361999467,0.9978563189506531,0.9985359907150269
123,0.9999577403068542,9.999999747378752e-05,0.00010922433284576982,0.9985455274581909,0.9979124665260315,0.999814510345459,0.0009549099486321211,0.9877314567565918,0.9947462677955627
124,0.9999397993087769,9.999999747378752e-05,0.00016448403766844422,0.9978341460227966,0.9970570206642151,0.9999600052833557,0.00010451870912220329,0.9973878264427185,0.9985470771789551
125,0.9999606609344482,9.999999747378752e-05,0.00010133028990821913,0.998616099357605,0.998013973236084,0.9999608397483826,0.00010421759361634031,0.9981119632720947,0.9983773827552795
126,0.9999523162841797,9.999999747378752e-05,0.00012278201756998897,0.9983267188072205,0.9976603984832764,0.9999676942825317,8.385395631194115e-05,0.9981814026832581,0.9985464215278625
127,0.9999709129333496,4.999999873689376e-05,7.383066258626059e-05,0.9990286231040955,0.9985049962997437,0.9999632239341736,0.000103047612356022,0.9985109567642212,0.9985857009887695
128,0.999972403049469,4.999999873689376e-05,7.042622746666893e-05,0.9990401864051819,0.9985490441322327,0.9999520778656006,0.00015433116641361266,0.997093677520752,0.9987503290176392
129,0.9999749660491943,2.499999936844688e-05,6.504929478978738e-05,0.9991322159767151,0.9986828565597534,0.9999781250953674,6.049807780073024e-05,0.9989100098609924,0.9987961649894714
