epoch,binary_accuracy,learning_rate,loss,precision_1,recall_1,val_binary_accuracy,val_loss,val_precision_1,val_recall_1
51,0.9998706579208374,9.999999747378752e-05,0.0003132559941150248,0.9954583048820496,0.9937818646430969,0.9998440146446228,0.00040819047717377543,0.9943891167640686,0.9925085306167603
52,0.9998739957809448,9.999999747378752e-05,0.00029943897970952094,0.995651364326477,0.9939119815826416,0.9998789429664612,0.00029777613235637546,0.9965984225273132,0.9929570555686951
53,0.9998061060905457,9.999999747378752e-05,0.000519188994076103,0.9932831525802612,0.9907273650169373,0.9998211860656738,0.0004460572963580489,0.9925041198730469,0.9925550818443298
54,0.9998576641082764,9.999999747378752e-05,0.0003406820760574192,0.9953239560127258,0.9930398464202881,0.9999023675918579,0.00023423158563673496,0.9938912987709045,0.9953463673591614
55,0.9998888969421387,4.999999873689376e-05,0.00026279687881469727,0.9963756203651428,0.9944517016410828,0.9998841881752014,0.0002987822808790952,0.9957557916641235,0.9936996698379517
56,0.9998935461044312,4.999999873689376e-05,0.00024944182951003313,0.9964582324028015,0.9947470426559448,0.9998916983604431,0.00027604683418758214,0.9953584671020508,0.9942971467971802
57,0.9999042749404907,2.499999936844688e-05,0.00022252186317928135,0.9967788457870483,0.9952051639556885,0.999873697757721,0.0003485300694592297,0.9942004680633545,0.9947611093521118
58,0.9999057650566101,2.499999936844688e-05,0.00022069556871429086,0.9968385696411133,0.9953857064247131,0.9998979568481445,0.00027345470152795315,0.9953599572181702,0.9954079389572144
59,0.9999106526374817,1.249999968422344e-05,0.00020816331380046904,0.9970512390136719,0.9957150220870972,0.9998817443847656,0.0003433140809647739,0.9952340126037598,0.9944082498550415
51,0.9998791813850403,9.999999747378752e-05,0.0002893946075346321,0.9958340525627136,0.9941262006759644,0.9998950362205505,0.0002523139410186559,0.9951506853103638,0.9944384098052979
52,0.9998753666877747,9.999999747378752e-05,0.00029719824669882655,0.995712399482727,0.9939026236534119,0.9998906850814819,0.00026383783551864326,0.9956216812133789,0.9938659071922302
53,0.9998844861984253,9.999999747378752e-05,0.00028168782591819763,0.9960805773735046,0.9943847060203552,0.9998860359191895,0.0002764687524177134,0.9967123866081238,0.992042601108551
54,0.9999096393585205,4.999999873689376e-05,0.00021365727297961712,0.9969725012779236,0.9954123497009277,0.9999229311943054,0.00019653193885460496,0.9970616698265076,0.9944769144058228
55,0.999915599822998,4.999999873689376e-05,0.00019917968893423676,0.9970703125,0.9958552718162537,0.9999183416366577,0.0002054170472547412,0.9968088269233704,0.9958800077438354
56,0.9999249577522278,2.499999936844688e-05,0.00017605506582185626,0.9974792003631592,0.9963998794555664,0.9999068379402161,0.00024796323850750923,0.9951973557472229,0.996300220489502
57,0.9999290704727173,2.499999936844688e-05,0.00016820625751279294,0.9975067973136902,0.9965008497238159,0.9999112486839294,0.00023582087305840105,0.9959366917610168,0.99637770652771
58,0.9999328255653381,1.249999968422344e-05,0.00015955415437929332,0.9976770877838135,0.9967528581619263,0.9999464750289917,0.00013638862583320588,0.9974955916404724,0.9967003464698792
59,0.9999359250068665,1.249999968422344e-05,0.00015357215306721628,0.9977630376815796,0.9968990087509155,0.9999480843544006,0.00013270917406771332,0.9976670145988464,0.996786892414093
60,0.9999374151229858,1.249999968422344e-05,0.00014800459030084312,0.9977976679801941,0.9969143867492676,0.9999337792396545,0.00017644122999627143,0.9976434111595154,0.9968718886375427
61,0.9999377727508545,6.24999984211172e-06,0.00014852287131361663,0.9978640675544739,0.9970314502716064,0.9999445676803589,0.00014737651508767158,0.9978407025337219,0.9972121715545654
62,0.9999393820762634,6.24999984211172e-06,0.00014538418326992542,0.9978810548782349,0.9970743656158447,0.999957799911499,0.00011020585225196555,0.9977207779884338,0.9971973896026611
63,0.9999411106109619,3.12499992105586e-06,0.00014206953346729279,0.997929573059082,0.9971387982368469,0.9999438524246216,0.0001535143528599292,0.9974685311317444,0.9970024824142456
64,0.9999417662620544,3.12499992105586e-06,0.00013877057062927634,0.9979535937309265,0.9971674680709839,0.9999504089355469,0.0001295050751650706,0.997360110282898,0.9969870448112488
65,0.9999403357505798,1.56249996052793e-06,0.00014263259072322398,0.9978917837142944,0.9971109628677368,0.9999421238899231,0.00015582014748360962,0.9975671172142029,0.9970536231994629
66,0.9999435544013977,1.56249996052793e-06,0.0001353913830826059,0.9980030655860901,0.9972299337387085,0.9999258518218994,0.00020373563165776432,0.9971347451210022,0.9967975616455078
67,0.999942421913147,7.81249980263965e-07,0.00013920714263804257,0.9979621171951294,0.9972031712532043,0.9999495148658752,0.00013112061424180865,0.9979215264320374,0.9974256753921509
68,0.9999070167541504,9.999999747378752e-05,0.0002243311464553699,0.9967384934425354,0.9956557154655457,0.9999277591705322,0.00017955062503460795,0.9968321919441223,0.9965285062789917
69,0.9999034404754639,9.999999747378752e-05,0.0002352131123188883,0.9966743588447571,0.9954017400741577,0.9999361038208008,0.00015103997429832816,0.9967509508132935,0.9962962865829468
70,0.9999109506607056,9.999999747378752e-05,0.00021201756317168474,0.9969168305397034,0.9958017468452454,0.9999228715896606,0.00018123391782864928,0.9986711740493774,0.9937238693237305
71,0.9999361038208008,4.999999873689376e-05,0.00015395425725728273,0.9978384971618652,0.9968021512031555,0.9999217987060547,0.0002026531146839261,0.9963613152503967,0.9972649812698364
72,0.9999381303787231,4.999999873689376e-05,0.00014903146075084805,0.9978120923042297,0.9970166087150574,0.9999088644981384,0.0002948379551526159,0.9943338632583618,0.9976252913475037
73,0.9999479651451111,2.499999936844688e-05,0.00012796910596080124,0.9981355667114258,0.9974082708358765,0.999910295009613,0.00033093668753281236,0.993893563747406,0.9979394674301147
74,0.9999486804008484,2.499999936844688e-05,0.00012401683488860726,0.998180627822876,0.9975137710571289,0.9999452829360962,0.00019871695258188993,0.996103823184967,0.9981681108474731
75,0.9999220371246338,9.999999747378752e-05,0.0001879090123111382,0.9972612857818604,0.9963651299476624,0.9999217391014099,0.00020642958406824619,0.9959637522697449,0.9969599843025208
76,0.9999209046363831,9.999999747378752e-05,0.0001968029246199876,0.9971597194671631,0.9961520433425903,0.999924898147583,0.00020607448823284358,0.9947543144226074,0.9974849820137024
77,0.9999203681945801,9.999999747378752e-05,0.00019240482652094215,0.9971499443054199,0.9962559938430786,0.9999386668205261,0.0001556082715978846,0.995985209941864,0.9972403645515442
78,0.9999502301216125,4.999999873689376e-05,0.00012371889897622168,0.9982411861419678,0.9974527359008789,0.9999287724494934,0.000237655607634224,0.9957439303398132,0.9978002309799194
79,0.999950647354126,4.999999873689376e-05,0.0001208160028909333,0.9982330203056335,0.997621476650238,0.9999505281448364,0.00012847052130382508,0.997323215007782,0.9971827864646912
80,0.9999580979347229,2.499999936844688e-05,0.0001046858451445587,0.9984813332557678,0.9979144334793091,0.9999500513076782,0.00014472742623183876,0.9968180060386658,0.9982210397720337
81,0.9999589323997498,2.499999936844688e-05,0.00010243899305351079,0.9985217452049255,0.9980157613754272,0.9999452829360962,0.00017525689327158034,0.9972401857376099,0.9975001215934753
82,0.999962329864502,1.249999968422344e-05,9.26148786675185e-05,0.9986451864242554,0.9981480240821838,0.9999541640281677,0.0001418944011675194,0.9973050355911255,0.9982801079750061
83,0.9999623894691467,1.249999968422344e-05,9.279941878048703e-05,0.9986385703086853,0.998171865940094,0.9999617338180542,0.0001197489837068133,0.9976861476898193,0.9985653758049011
84,0.9999651908874512,6.24999984211172e-06,8.833268657326698e-05,0.9987187385559082,0.998259961605072,0.9999530911445618,0.00014682914479635656,0.9975188970565796,0.9984301328659058
85,0.999964714050293,6.24999984211172e-06,8.756288298172876e-05,0.9987245798110962,0.9982790350914001,0.9999792575836182,5.676446744473651e-05,0.998776912689209,0.9986758232116699
86,0.9999648332595825,6.24999984211172e-06,8.853263716446236e-05,0.9987316727638245,0.998309314250946,0.9999484419822693,0.00015939933655317873,0.9976058602333069,0.9984028935432434
87,0.9999659061431885,6.24999984211172e-06,8.562209404772148e-05,0.9987549781799316,0.9983308911323547,0.9999544620513916,0.00015728613652754575,0.9970544576644897,0.9982874393463135
88,0.999966561794281,3.12499992105586e-06,8.46942130010575e-05,0.9987697005271912,0.9983619451522827,0.9999548196792603,0.0001565848506288603,0.9974129796028137,0.9983754754066467
89,0.9999676942825317,3.12499992105586e-06,8.283516945084557e-05,0.9987875819206238,0.9983741044998169,0.9999610185623169,0.00012779331882484257,0.9975754618644714,0.9981940388679504
90,0.9999669194221497,1.56249996052793e-06,8.375397010240704e-05,0.9987756609916687,0.9983803629875183,0.9999683499336243,0.00010806103819049895,0.9978774189949036,0.9985734224319458
91,0.9999394416809082,9.999999747378752e-05,0.00015077566786203533,0.9977863430976868,0.9971169233322144,0.9999395608901978,0.00014975940575823188,0.9971414804458618,0.997672975063324
92,0.9999348521232605,9.999999747378752e-05,0.0001620477851247415,0.997645914554596,0.9968864917755127,0.9999523758888245,0.00011968941544182599,0.997177004814148,0.9977732300758362
93,0.9999430179595947,9.999999747378752e-05,0.000140510979690589,0.9979497194290161,0.9972591996192932,0.9999508857727051,0.0001344826741842553,0.9973568916320801,0.9975584745407104
94,0.9999596476554871,4.999999873689376e-05,9.994010906666517e-05,0.9985519647598267,0.9980425834655762,0.9999598860740662,0.00010886775271501392,0.9981883764266968,0.9981669187545776
95,0.9999610781669617,4.999999873689376e-05,9.730987949296832e-05,0.9985637068748474,0.9981138110160828,0.9999561309814453,0.00011333903239574283,0.9976855516433716,0.9984186291694641
96,0.9999682307243347,2.499999936844688e-05,8.052670455072075e-05,0.9988393783569336,0.9984118342399597,0.999957263469696,0.00012277094356250018,0.997507631778717,0.9985491037368774
